os,ip,nic,target,suite name,case name,2019-11-14_result,ower
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,crypto-perf_cryptodev_perf,test_sw_zuc_128_1C1T,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,crypto-perf_cryptodev_perf,test_sw_zuc_2048_1C1T,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,crypto-perf_cryptodev_perf,test_sw_zuc_256_1C1T,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,crypto-perf_cryptodev_perf,test_sw_zuc_512_1C1T,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,crypto-perf_cryptodev_perf,test_sw_zuc_64_1C1T,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_GCM_aead_aes-gcm_encrypt_cipher_key_sz_16_iv_sz_12_aes-gcm_generate_auth_key_sz_16_aad_sz_16_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_GCM_aead_aes-gcm_encrypt_cipher_key_sz_16_iv_sz_12_aes-gmac_generate_auth_key_sz_16_aad_sz_16_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_GCM_aead_aes-gcm_encrypt_cipher_key_sz_24_iv_sz_12_aes-gcm_generate_auth_key_sz_16_aad_sz_16_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_GCM_aead_aes-gcm_encrypt_cipher_key_sz_24_iv_sz_12_aes-gmac_generate_auth_key_sz_16_aad_sz_16_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_GCM_aead_aes-gcm_encrypt_cipher_key_sz_32_iv_sz_12_aes-gcm_generate_auth_key_sz_16_aad_sz_16_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_GCM_aead_aes-gcm_encrypt_cipher_key_sz_32_iv_sz_12_aes-gmac_generate_auth_key_sz_16_aad_sz_16_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_aead_aes-ccm_encrypt_cipher_key_sz_16_iv_sz_10_aes-ccm_generate_auth_key_sz_16_aad_sz_8_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_aead_aes-ccm_encrypt_cipher_key_sz_16_iv_sz_11_aes-ccm_generate_auth_key_sz_16_aad_sz_8_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_aead_aes-ccm_encrypt_cipher_key_sz_16_iv_sz_12_aes-ccm_generate_auth_key_sz_16_aad_sz_8_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_aead_aes-ccm_encrypt_cipher_key_sz_16_iv_sz_13_aes-ccm_generate_auth_key_sz_16_aad_sz_8_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_aead_aes-ccm_encrypt_cipher_key_sz_16_iv_sz_7_aes-ccm_generate_auth_key_sz_16_aad_sz_8_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_aead_aes-ccm_encrypt_cipher_key_sz_16_iv_sz_8_aes-ccm_generate_auth_key_sz_16_aad_sz_8_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_aead_aes-ccm_encrypt_cipher_key_sz_16_iv_sz_9_aes-ccm_generate_auth_key_sz_16_aad_sz_8_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_aead_aes-gcm_encrypt_cipher_key_sz_16_iv_sz_12_aes-gcm_generate_auth_key_sz_16_aad_sz_16_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_aead_aes-gcm_encrypt_cipher_key_sz_16_iv_sz_12_aes-gmac_generate_auth_key_sz_16_aad_sz_16_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_aead_aes-gcm_encrypt_cipher_key_sz_24_iv_sz_12_aes-gcm_generate_auth_key_sz_16_aad_sz_16_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_aead_aes-gcm_encrypt_cipher_key_sz_24_iv_sz_12_aes-gmac_generate_auth_key_sz_16_aad_sz_16_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_aead_aes-gcm_encrypt_cipher_key_sz_32_iv_sz_12_aes-gcm_generate_auth_key_sz_16_aad_sz_16_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_aead_aes-gcm_encrypt_cipher_key_sz_32_iv_sz_12_aes-gmac_generate_auth_key_sz_16_aad_sz_16_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_hash_3des-cbc_encrypt_cipher_key_sz_16_iv_sz_8_sha1-hmac_generate_auth_key_sz_64_digest_sz_12_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_hash_3des-cbc_encrypt_cipher_key_sz_16_iv_sz_8_sha2-256-hmac_generate_auth_key_sz_64_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_hash_3des-cbc_encrypt_cipher_key_sz_24_iv_sz_8_sha1-hmac_generate_auth_key_sz_64_digest_sz_12_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_hash_3des-cbc_encrypt_cipher_key_sz_24_iv_sz_8_sha2-256-hmac_generate_auth_key_sz_64_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_hash_3des-cbc_encrypt_cipher_key_sz_8_iv_sz_8_sha1-hmac_generate_auth_key_sz_64_digest_sz_12_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_hash_3des-cbc_encrypt_cipher_key_sz_8_iv_sz_8_sha2-256-hmac_generate_auth_key_sz_64_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_hash_aes-cbc_encrypt_cipher_key_sz_16_iv_sz_16_sha1-hmac_generate_auth_key_sz_64_digest_sz_12_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_hash_aes-cbc_encrypt_cipher_key_sz_16_iv_sz_16_sha2-256-hmac_generate_auth_key_sz_64_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_hash_aes-cbc_encrypt_cipher_key_sz_24_iv_sz_16_sha1-hmac_generate_auth_key_sz_64_digest_sz_12_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_hash_aes-cbc_encrypt_cipher_key_sz_24_iv_sz_16_sha2-256-hmac_generate_auth_key_sz_64_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_hash_aes-cbc_encrypt_cipher_key_sz_32_iv_sz_16_sha1-hmac_generate_auth_key_sz_64_digest_sz_12_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_hash_aes-cbc_encrypt_cipher_key_sz_32_iv_sz_16_sha2-256-hmac_generate_auth_key_sz_64_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_hash_aes-ctr_encrypt_cipher_key_sz_16_iv_sz_16_sha1-hmac_generate_auth_key_sz_64_digest_sz_12_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_hash_aes-ctr_encrypt_cipher_key_sz_16_iv_sz_16_sha2-256-hmac_generate_auth_key_sz_64_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_hash_des-cbc_encrypt_cipher_key_sz_8_iv_sz_8_sha1-hmac_generate_auth_key_sz_64_digest_sz_12_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_hash_des-cbc_encrypt_cipher_key_sz_8_iv_sz_8_sha2-256-hmac_generate_auth_key_sz_64_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_only_3des-cbc_encrypt_cipher_key_sz_16_iv_sz_8_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_only_3des-cbc_encrypt_cipher_key_sz_24_iv_sz_8_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_only_3des-cbc_encrypt_cipher_key_sz_8_iv_sz_8_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_only_aes-cbc_encrypt_cipher_key_sz_16_iv_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_only_aes-cbc_encrypt_cipher_key_sz_24_iv_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_only_aes-cbc_encrypt_cipher_key_sz_32_iv_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_only_aes-ctr_encrypt_cipher_key_sz_16_iv_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_only_aes-docsisbpi_encrypt_cipher_key_sz_16_iv_sz_16_pktSz_19,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_only_des-cbc_encrypt_cipher_key_sz_8_iv_sz_8_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_cipher_only_des-docsisbpi_encrypt_cipher_key_sz_8_iv_sz_8_pktSz_27,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_hash_only_md5-hmac_generate_auth_key_sz_64_digest_sz_12_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_hash_only_md5-hmac_generate_auth_key_sz_64_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_hash_only_sha1-hmac_generate_auth_key_sz_64_digest_sz_12_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_hash_only_sha2-224-hmac_generate_auth_key_sz_64_digest_sz_14_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_hash_only_sha2-256-hmac_generate_auth_key_sz_64_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_AESNI_MB_hash_only_sha2-384-hmac_generate_auth_key_sz_128_digest_sz_24_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_KASUMI_cipher_only_kasumi-f8_encrypt_cipher_key_sz_16_iv_sz_8_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_KASUMI_hash_only_kasumi-f9_generate_auth_key_sz_16_digest_sz_4_pktSz_265,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_NULL_cipher_hash_null_encrypt_null_generate_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_NULL_cipher_only_null_encrypt_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_NULL_hash_only_null_generate_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_aead_aes-ccm_encrypt_cipher_key_sz_16_iv_sz_12_aes-ccm_generate_auth_key_sz_16_aad_sz_16_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_aead_aes-ccm_encrypt_cipher_key_sz_24_iv_sz_12_aes-ccm_generate_auth_key_sz_16_aad_sz_16_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_aead_aes-ccm_encrypt_cipher_key_sz_32_iv_sz_12_aes-ccm_generate_auth_key_sz_16_aad_sz_16_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_aead_aes-gcm_encrypt_cipher_key_sz_16_iv_sz_12_aes-gcm_generate_auth_key_sz_16_aad_sz_16_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_aead_aes-gcm_encrypt_cipher_key_sz_24_iv_sz_12_aes-gcm_generate_auth_key_sz_16_aad_sz_16_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_aead_aes-gcm_encrypt_cipher_key_sz_32_iv_sz_12_aes-gcm_generate_auth_key_sz_16_aad_sz_16_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_cipher_hash_3des-cbc_encrypt_cipher_key_sz_16_iv_sz_8_sha1-hmac_generate_auth_key_sz_64_digest_sz_20_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_cipher_hash_3des-cbc_encrypt_cipher_key_sz_24_iv_sz_8_sha1-hmac_generate_auth_key_sz_64_digest_sz_20_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_cipher_hash_3des-cbc_encrypt_cipher_key_sz_8_iv_sz_8_sha1-hmac_generate_auth_key_sz_64_digest_sz_20_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_cipher_hash_3des-ctr_encrypt_cipher_key_sz_24_iv_sz_8_sha1-hmac_generate_auth_key_sz_64_digest_sz_20_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_cipher_hash_aes-cbc_encrypt_cipher_key_sz_16_iv_sz_16_sha1-hmac_generate_auth_key_sz_64_digest_sz_20_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_cipher_hash_aes-cbc_encrypt_cipher_key_sz_24_iv_sz_16_sha1-hmac_generate_auth_key_sz_64_digest_sz_20_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_cipher_hash_aes-cbc_encrypt_cipher_key_sz_32_iv_sz_16_sha1-hmac_generate_auth_key_sz_64_digest_sz_20_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_cipher_hash_aes-ctr_encrypt_cipher_key_sz_16_iv_sz_16_sha1-hmac_generate_auth_key_sz_64_digest_sz_20_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_cipher_hash_aes-ctr_encrypt_cipher_key_sz_24_iv_sz_16_sha1-hmac_generate_auth_key_sz_64_digest_sz_20_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_cipher_hash_aes-ctr_encrypt_cipher_key_sz_32_iv_sz_16_sha1-hmac_generate_auth_key_sz_64_digest_sz_20_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_cipher_hash_des-cbc_encrypt_cipher_key_sz_8_iv_sz_8_sha1-hmac_generate_auth_key_sz_64_digest_sz_20_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_cipher_only_3des-cbc_encrypt_cipher_key_sz_16_iv_sz_8_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_cipher_only_3des-cbc_encrypt_cipher_key_sz_24_iv_sz_8_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_cipher_only_3des-cbc_encrypt_cipher_key_sz_8_iv_sz_8_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_cipher_only_3des-ctr_encrypt_cipher_key_sz_24_iv_sz_8_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_cipher_only_aes-cbc_encrypt_cipher_key_sz_16_iv_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_cipher_only_aes-cbc_encrypt_cipher_key_sz_24_iv_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_cipher_only_aes-cbc_encrypt_cipher_key_sz_32_iv_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_cipher_only_aes-ctr_encrypt_cipher_key_sz_16_iv_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_cipher_only_aes-ctr_encrypt_cipher_key_sz_24_iv_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_cipher_only_aes-ctr_encrypt_cipher_key_sz_32_iv_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_cipher_only_des-cbc_encrypt_cipher_key_sz_8_iv_sz_8_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_cipher_only_des-docsisbpi_encrypt_cipher_key_sz_8_iv_sz_8_pktSz_27,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_hash_only_md5-hmac_generate_auth_key_sz_64_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_hash_only_sha1-hmac_generate_auth_key_sz_64_digest_sz_20_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_hash_only_sha2-224-hmac_generate_auth_key_sz_64_digest_sz_28_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_hash_only_sha2-256-hmac_generate_auth_key_sz_64_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_hash_only_sha2-384-hmac_generate_auth_key_sz_128_digest_sz_48_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_OPENSSL_hash_only_sha2-512-hmac_generate_auth_key_sz_128_digest_sz_64_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_QAT_aead_aes-ccm_encrypt_cipher_key_sz_16_iv_sz_10_aes-ccm_generate_auth_key_sz_16_aad_sz_8_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_QAT_aead_aes-ccm_encrypt_cipher_key_sz_16_iv_sz_11_aes-ccm_generate_auth_key_sz_16_aad_sz_8_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_QAT_aead_aes-ccm_encrypt_cipher_key_sz_16_iv_sz_12_aes-ccm_generate_auth_key_sz_16_aad_sz_8_digest_sz_16_pktSz_256,passed,Yao Bing
UB1604-11,10.240.176.226,fortvile_bdw_de,x86_64-native-linuxapp-gcc,l2fwd-crypto_cryptodev_func,test_QAT_aead_aes-ccm_encrypt_cipher_key_sz_16_iv_sz_13_aes-ccm_generate_auth_key_sz_16_aad_sz_8_digest_sz_16_pktSz_256,passed,Yao Bing
